navigate to webpage given by url `http://www.python.org` using Selenium	driver.get('http://www.google.com.br')
reverse a UTF-8 string A	b = A.decode('utf8')[::-1].encode('utf8')
extract date from a string A	dparser.parse(A, fuzzy=True)
extract date from a string A	dparser.parse(A, fuzzy=True)
extract date from a string A	dparser.parse('A', fuzzy=True)
Convert a list A to dictionary	dict(map(lambda s: s.split(':'), A))
check if string A contains any upper or lower-case ASCII letters	re.search('[a-zA-Z]', A)
convert a pandas A groupby object to dataframe	DataFrame({'count': A.groupby(['Name', 'City']).size()}).reset_index()
remove all non-numeric characters from string `sdkjh987978asd098as0980a98sd `	re.sub('[^0-9]', '', 'sdkjh987978asd098as0980a98sd')
get items from list A that don't appear in list B	[y for y in A if y not in B]
extract the first four rows of the column A from a pandas dataframe B	B.groupby('A').head(4)
Unzip a list of tuples A into a list of lists	zip(*A)
combine two lists A and B into a dictionary	dict(zip(A, B))
combine two lists A and B into a dictionary	dict(zip(A, B))
retrieve the path from a Flask request	request.url
replace carriage return in string A with empty string B	A.replace('\\r', B)
serialize dictionary A as a JSON formatted string with each key formatted to pattern '%d,%d'	simplejson.dumps(dict([('%A,%A' % k, v) for k, v in list(A.items())]))
parse string A into datetime by format B	datetime.strptime('A', 'B')
parse string A into datetime	parser.parse('A')
Get absolute folder path and filename for file `existGDBPath `	os.path.split(os.path.abspath(existGDBPath))
extract folder path from file path	os.path.dirname(os.path.abspath(existGDBPath))
Execute a post request to url A with json data B	requests.post('A', json=B)
remove dictionary from list A if the value associated with its key B is in list C	A = [x for x in A if x[B] not in C]
get a request parameter A in jinja2	{{request.args.get('A')}}
create a list of integers between 2 values A and B	list(range(A, B))
Change data type of data in column A of dataframe B into float and then to int	B[A] = B[A].astype(float).astype(int)
Find the list in a list of lists A with the max value of the second element.	max(A, key=lambda x: x[1])
remove leading and trailing zeros in the string 'your_Strip'	your_string.strip('0')
generate a list of all unique pairs of integers in A	list(permutations(list(A), 2))
create a regular expression that matches the pattern A over multiple lines of text	re.compile(A, re.MULTILINE)
regular expression A matching a multiline block of text	re.compile('A', re.MULTILINE)
Run A file with python location B and arguments C as a subprocess	call([B, A, C])
sort a multidimensional list A by second and third column	A.sort(key=operator.itemgetter(2, 3))
Add a tuple with value A to a tuple B	final_choices = ((A,) + B)
Add a tuple with value A to a tuple B	final_choices = ((A,) + B)
find the current directory	os.getcwd()
find the current directory	os.path.realpath(__file__)
get the directory name of A	os.A.dirname(A)
get the canonical path of file A	os.A.realpath(A)
Find name of current directory	dir_path = os.path.dirname(os.path.realpath(__file__))
Find current directory	cwd = os.getcwd()
Find the full path of current directory	full_path = os.path.realpath(__file__)
sort array A in ascending order by values of the 3rd column	A[arr[:, (2)].argsort()]
sort rows of numpy matrix A in ascending order according to all column values	numpy.sort(A, axis=0)
split string A on space B and dot character C	BreCsplit('[BC]',BA)B
copy the content of file A to file B	shutil.copy(A, B)
generate random upper-case ascii string of 12 characters length	print(''.join(choice(ascii_uppercase) for i in range(12)))
merge the elements in a list A sequentially	[''.join(seq) for seq in zip(A, A[1:])]
rename column A in dataframe B to C	B.rename(columns={A: C}, inplace=True)
convert a beautiful soup html A to text	print(A.get_text())
Sort list A in descending order based on the second element of each list inside listA	sorted(A, key=operator.itemgetter(1), reverse=True)
replace value 0 with A and value 1 with B in column C of dataframe D	D[C].replace([0, 1], [A, B], inplace=True)
split string A on punctuation	re.split('\\W+', A)
Extract first two substrings in string A that end in B, C or D	reBmatch('(B*C[BCD](C:\\s+B*C[BCD]){0,1})', A)Bgroup(1)
split string A into strings of repeating elements	print([a for a, b in re.findall('((\\w)\\2*)', A)])
Create new string with unique characters from A seperated by B	print(B.join(OrderedDict.fromkeys(A)))
create a set from string A to remove duplicate characters	print(' '.join(set(A)))
list folders in zip file A that ends with B	[x for x in A.namelist() if x.endswith(B)]
find the count of a word A in a string B	B.count(A)
reduce the first element of list of strings A to a string, separated by B	print(B.join([item[0] for item in A]))
Move the cursor of file pointer A at the end of the file.	A.seek(2)
convert a flat list into a list of tuples of every two items in the list, in order	print(zip(my_list[0::2], my_list[1::2]))
group a list of ints into a list of tuples of each 2 elements	my_new_list = zip(my_list[0::2], my_list[1::2])
set the default encoding to 'utf-8'	sys.setdefaultencoding('utf8')
Formate current date and time to a string using pattern A	datetime.datetime.now().strftime(A)
retrieve arabic texts from string A	print(re.findall('[\\u0600-\\u06FF]+', A))
group dataframe A based on minute interval	A.groupby(A.index.map(lambda t: t.minute))
access value associated with key A of key B from dictionary C	C[B][A]
remove all null values from columns A, B and C of dataframe D	D.dropna(subset=[A, B, C], how='all')
insert a list A at the front of list B	B.insert(0, A)
insert elements of list A into list B at position C	B = B[:C] + A + B[C:]
calculate the mean of the nonzero values' indices of dataframe `df`	np.flatnonzero(x).mean()
get date from dataframe A column B to column C	A[C] = A[B].dt.date
remove elements in list A from list B	[x for x in B if x not in A]
join elements of each tuple in list A into one string	[''.join(x) for x in A]
join items of each tuple in list of tuples A into a list of strings	list(map(''.join, A))
match blank lines in A with regular expressions	re.split('\n\\A*\n', A)
merge a list of integers A into a single integer	from functools import reduce<nl>reduce(lambda x, y: 10 * x + y, A)
Convert float 24322.34 to comma-separated string	"""""""{0:,.2f}"""""".format(24322.34)"
pass dictionary items A as keyword arguments in function B	B(**A)
get line count of file A	sum((1 for line in open(A)))
get line count of file A	def bufcount(A):<nl>    f = open(A)<nl>    lines = 0<nl>    buf_size = (1024 * 1024)<nl>    read_f = f.read<nl>    buf = read_f(buf_size)<nl>    while buf:<nl>        lines += buf.count('\n')<nl>        buf = read_f(buf_size)<nl>    return lines
round 1123.456789 to be an integer	print(round(1123.456789, -1))
sort list A based on values from another list B	[x for y, x in sorted(zip(B, A))]
sorting list A based on values from another list B	[x for y, x in sorted(zip(B, A))]
get equivalent week number from a date `2010/6/16` using  isocalendar	datetime.date(2010, 6, 16).isocalendar()[1]
select multiple ranges of columns 1-10, 15, 17, and 50-100 in pandas dataframe A	A.iloc[:, (np.r_[1:10, (15), (17), 50:100])]
apply two different aggregating functions A and B to the same column C in pandas data frame D	D.groupby('C').agg({'returns': [np.A, np.B]})
convert string A to lowercase	A.lower()
convert utf-8 string A to lowercase	A.decode('utf-8').lower()
How to download a file via FTP with Python ftplib	ftp.retrbinary('RETR %s' % filename, file.write)
handle the `urlfetch_errors ` exception for imaplib request to url A	urlfetch.fetch(A, deadline=10 * 60)
output first 100 characters in a string A	print(A[0:100])
make matplotlib plot legend put marker in legend only once	legend(numpoints=1)
get set intersection between dictionaries A and B	dict((x, set(y) & set(A.get(x, ()))) for x, y in B.items())
convert csv file A into two-dimensional matrix	numpy.loadtxt(open(A, 'rb'), delimiter=',', skiprows=1)
filter the objects in django model A between date range B and C	A.objects.filter(date__range=['B', 'C'])
filter objects month wise in django model A for year B	A.objects.filter(date__year='B', date__month='01')
create a dictionary A into another dictionary B field C	B[C] = A
apply A to each row of a matrix B	numpy.apply_along_axis(A, 1, B)
merge dictionaries form array A in a single expression	dict((k, v) for d in A for k, v in list(d.items()))
Convert escaped utf string to utf string in A	print('A'.decode('string_escape'))
counting the number of true booleans in a python list A	sum(A)
set the size of figure A in inches to width height of B, C	A.set_size_inches(B, C, forward=True)
format string with dict A with integer keys	'hello there %(5)s' % A
Convert a string of numbers A separated by B into a list of integers	map(intB A.split('B'))
Convert a string of numbers A separated by comma into a list of numbers	[int(s) for s in A.split(',')]
Flatten list A	A = [i[0] for i in A]
convert list A into a flat list	y = map(operator.itemgetter(0), A)
get a list A of the first element of every tuple in list B	A = [i[0] for i in B]
extract all the values of a specific key named 'values' from a list of dictionaries	results = [item['value'] for item in test_data]
get current datetime in ISO format	datetime.datetime.now().isoformat()
get UTC datetime in ISO format	datetime.datetime.utcnow().isoformat()
Merge all columns in dataframe A into one column	A.apply(' '.join, axis=0)
pandas subtract a row from dataframe A from dataframe B	pd.DataFrame(B.values - A.values, columns=B.columns)
read file A using universal newline mode B	print(open(A, B).read())
print line A from text file with B format	print(A.decode(B).split())
open a text file A in io module with encoding B	file = io.open('A', 'r', encoding='B')
Join data of dataframe A with data in dataframe B based on similar values of column C in both dataframes	s1 = pd.merge(A, B, how='inner', on=[C])
check if string A is UTF-8 encoded	A.decode('utf8').encode('utf8')
get the dimensions of numpy array A	A.shape
get the dimensions of numpy array A	N.shape(A)
get the dimensions of array A	N.shape(A)
get the dimensions of numpy array A	A.shape
get the indices of tuples in list of tuples A where the first value is 53	[i for i, v in enumerate(A) if v[0] == 53]
convert string of bytes A into an int	struct.unpack('<L', 'A')[0]
get the first row, second column; second row, first column, and first row third column values of numpy array A	A[[0, 1, 1], [1, 0, 2]]
create a list with permutations of string A	list(powerset(A))
Convert string to boolean from defined set of strings	s in ['true', '1', 't', 'y', 'yes', 'yeah', 'yup', 'certainly', 'uh-huh']
replace special characters in url A using the '%xx' escape	urllib.parse.quote(A)
Save plot A as svg file B	A.savefig(B)
count the number of elements in array A	len(A)
insert directory A to current directory	sys.path.insert(0, A)
How to plot with x-axis at the top of the figure?	ax.xaxis.set_ticks_position('top')
Insert records in bulk from A of B DB to A of  sqlite3 C object	C.execute('INSERT OR REPLACE INTO B.A SELECT * FROM A')
Match regex A on string B	re.match(A, B)
match regex A on string B	re.match(A, B)
Convert hex string A to integer	int('A', 16)
Convert hex string A to integer	int('A', 16)
Convert hex string A to integer	int('A', 16)
Convert hex string A to integer	int(A, 16)
Convert hex string A to int	int(A, 16)
print variable `value ` without spaces	"print('Value is ""' + str(value) + '""')"
Print a string A with string formatting	"print('Value is ""{}""'.format(A))"
Jinja join elements of array A with space string B	{{A | join(B)}}
get a list of locally installed Python modules	help('modules')
Get only first element in each of the innermost of the multidimensional list A	[[[x[0]] for x in A[i]] for i in range(len(A))]
Sort a string A in lexicographic order	sorted(A, key=str.upper)
sort string A in lexicographic order	sorted(sorted(A), key=str.upper)
get a sorted list of the characters of string A in lexicographic order, with lowercase letters first	sorted(A, key=str.lower)
find all the rows in Dataframe A that are also present in Dataframe B, for the columns C, D, E and F.	pd.merge(B, A, on=[C, D, E, F], how='inner')
Reverse key-value pairs in a dictionary A	dict((v, k) for k, v in A.items())
decode unicode string A into a readable unicode literal	A.decode('unicode_escape')
convert list of strings A into list of integers	[int(i) for i in A]
convert a list with string A into list with integers	map(int, A)
convert list with str into list with int	list(map(int, ['1', '2', '3']))
find all anchor tags in html A whose url begins with `http://www.iwashere.com`	A.find_all('a', href=re.compile('http://www\\.iwashere\\.com/'))
find all anchors with a hyperlink that matches the pattern A	soup.find_all('a', href=re.compile(A))
execute a jar file A using subprocess	subprocess.call(['java', '-jar', A])
insert row into mysql database with column A set to the value B	cursor.execute('INSERT INTO table (`A`) VALUES (%s)', (B,))
remove a substring A from the end of string B	if B.endswith('A'):<nl>    B = B[:(-4)]
remove a substring A from the end of string B	B = re.sub('\\A$', '', B)
remove a substring A from the end of string B	print(B.replace('A', ''))
remove a substring A from the end of string B	if (not B.endswith(A)):<nl>    return B<nl>return B[:(len(B) - len(A))]
print each first value from a list of tuples A with string formatting	print(', ,'.join([str(i[0]) for i in A]))
clamping floating number A to be between B and C	max(min(A, C), B)
split a unicode string A into a list of words and punctuation characters with a regex	re.findall('\\w+|[^\\w\\s]', A, re.UNICODE)
execute raw sql queue A in database B in sqlalchemy-flask app	result = B.engine.execute(A)
quit program	sys.exit(0)
get digits in string A	""""""""""""".join(c for c in A if c.isdigit())"
split string A on one or more spaces with a regular expression	re.split(' +', A)
python split string based on regular expression	re.findall('\\S+', str1)
Evaluate a nested dictionary `myobject.id.number` to get A if B is present with getattr	getattr(getattr(B, 'id', None), 'A', None)
convert generator object to a dictionary	{i: (i * 2) for i in range(10)}
convert generator object to a dictionary	dict((i, i * 2) for i in range(10))
Matplotlib clear the current axes.	plt.cla()
split string A into float values and write sum to B	B = sum(float(item) for item in A.split(','))
Convert ascii value A to binary	bin(ord(A))
print a string after a specific substring A in string `my_string `	print(my_string.split(A, 1)[1])
get value of key A associated with first index of key B of dictionary C	print(C['B'][0]['A'])
remove colon character surrounded by vowels letters in string A	A = re.sub('([aeiou]):(([aeiou][^aeiou]*){3})$', '\\1\\2', A)
extract data field A from json object	"json.loads('{""foo"": 42, ""bar"": ""baz""}')[A]"
Convert JSON array A to Python object	data = json.loads(A)
Convert JSON array A to Python object	data = json.loads(A)
pars a string A to extract hashtags into an array	re.findall('#(\\w+)', A)
do a boolean check if a string A contains any of the items in list B	any(e in A for e in B)
How to plot two columns of a pandas data frame using points?	df.plot(x='col_name_1', y='col_name_2', style='o')
Parsing HTML string A using BeautifulSoup	parsed_A = BeautifulSoup(A)<nl>print(parsed_A.body.find('div', attrs={'class': 'container', }).text)
Parsing webpage A using BeautifulSoup	page = urllib.request.urlopen(A)<nl>soup = BeautifulSoup(page)
change figure size to 3 by 4 in matplotlib	plt.figure(figsize=(3, 4))
Strip punctuation from string A	A.translate(None, string.punctuation)
django urlsafe base64 decode string A with decryption	base64.urlsafe_b64decode(A.encode('ascii'))
get the number of all keys in the nested dictionary `dict_list`	len(dict_test) + sum(len(v) for v in dict_test.values())
return the conversion of decimal A to hex without the '0x' prefix	hex(A).split('x')[1]
create a list containing digits of number 123 as its elements	list(str(123))
converting integer A to list	[int(x) for x in str(A)]
select a first form with no name in mechanize	br.select_form(nr=0)
Open file A in read mode with encoding of B	json.load(codecs.open(A, 'r', B))
load json file A with utf-8 bom header	json.loads(open(A).read().decode('utf-8-sig'))
setup a smtp mail server to A with port B	server = smtplib.SMTP('A', B)
revers correlating bits of integer A	int('{:08b}'.format(A)[::-1], 2)
add column A to index of dataframe B	B.set_index(['A'], append=True)
Iterating over a dictionary A using for loops	for (key, value) in A.items():<nl>    pass
Iterating over a dictionary A using for loops	for (key, value) in list(A.items()):<nl>    pass
Iterating key and items over dictionary A	for (letter, number) in list(A.items()):<nl>    pass
Iterating key and items over dictionary A	for (k, v) in list(A.items()):<nl>    pass
get keys and items of dictionary A	list(A.items())
get keys and items of dictionary A as a list	list(A.items())
Iterating key and items over dictionary A	for (k, v) in list(A.items()):<nl>    pass
Iterating key and items over dictionary A	for (letter, number) in list(A.items()):<nl>    pass
Iterating key and items over dictionary A	for (letter, number) in list(A.items()):<nl>    pass
query all data from table A where the value of column B is bigger than 3 hours	session.query(A).filter(A.B > timedelta(hours=3)).all()
compile Visual Studio project A from the command line through python	os.system('msbuild A /p:Configuration=Debug')
get max key in dictionary A	max(list(A.keys()), key=int)
execute command A from python script	os.system(A)
get a name of function A as a string	A.__name__
How to get a function name as a string in Python?	my_function.__name__
check if all values in the columns of a numpy matrix A are same	np.all(A == A[(0), :], axis=0)
sort list A in ascending order based on the addition of the second and third elements of each tuple in it	sorted(A, key=lambda x: (sum(x[1:3]), x[0]))
sort a list of tuples A by the sum of second and third element of each tuple	sorted(A, key=lambda x: (sum(x[1:3]), x[0]), reverse=True)
sorting a list of tuples A by the sum of the second elements onwards, and third element of the tuple	sorted(A, key=lambda x: (sum(x[1:]), x[0]))
sort the list of tuples A by the sum of every value except the first and by the first value in reverse order	sorted(A, key=lambda x: (sum(x[1:]), x[0]), reverse=True)
add header 'WWWAuthenticate' in a flask app with value A	response.headers['WWW-Authenticate'] = A
clear session key A	del request.session[A]
convert date string A to date object in format B	datetime.datetime.strptime(A, B).date()
Replace non-ASCII characters in string A with a single space	re.sub('[^\\x00-\\x7F]+', ' ', A)
List of lists into numpy array	numpy.array([[1, 2], [3, 4]])
Get a list A from 1 to 10	A = [i for i in range(10)]
use regex pattern A to split string B	[m[0] for m in re.compile(A).findall(B)]
use regular expression A to split string B	[i[0] for i in re.findall(A, B)]
remove the space between subplots in matplotlib.pyplot	fig.subplots_adjust(wspace=0, hspace=0)
Reverse list A	A[::-1]
Python JSON encoding	json.dumps({'apple': 'cat', 'banana': 'dog', 'pear': 'fish'})
write a list of strings A to csv object B	B.writerow(A)
Jinja2 formate date A accorto pattern B	{{(A | date): B}}
Split a string A with comma, question mark or exclamation by non-consuming regex using look-behind	re.split('(?<=[\\.\\?!]) ', A)
create a regular expression object with the pattern A	re.compile(A)
declare an array A	A = []
declare an array with element A	intarray = array(A)
given list A, reverse the all sublists and the list itself	[sublist[::-1] for sublist in A[::-1]]
Replace all non-alphanumeric characters in a string	re.sub('[^0-9a-zA-Z]+', '*', 'h^&ell`.,|o w]{+orld')
unescape special characters without splitting data in array of strings `['I ', u'<', '3s U ', u'&', ' you luvz me']`	""""""""""""".join(['I ', '<', '3s U ', '&', ' you luvz me'])"
disable logging while running unit tests in python django	logging.disable(logging.CRITICAL)
adding url A to mysql row	cursor.execute('INSERT INTO index(A) VALUES(%s)', (A,))
convert column of date objects A in pandas dataframe B to strings in new column C	B[C] = B[A].dt.strftime('%d%m%Y')
split string A by B and get the first element	A.split(B)[0]
drop rows of dataframe A whose index is smaller than the value of B or bigger than the value ofC	A.query('index < @B or index > @C')
Drop the rows in pandas timeseries A from the row containing index B to the row containing index C	A.loc[(A.index < B) | (A.index > C)]
Get the number of NaN values in each column of dataframe A	A.isnull().sum()
reset index of dataframe Aso that existing index values are transferred into Aas columns	A.reset_index(inplace=True)
generate a list containing values associated with the key A of each dictionary inside list B	[x[A] for x in B]
python getting a list of value from list of dict	[d['value'] for d in l]
python getting a list of value from list of dict	[d['value'] for d in l if 'value' in d]
convert numpy array into python list structure	np.array([[1, 2, 3], [4, 5, 6]]).tolist()
converting string A to a tuple	ast.literal_eval(A)
keep a list A of lists sorted as it is created by second element	A.sort(key=lambda x: x[1])
remove duplicated items from list of lists A	list(map(list, set(map(lambda i: tuple(i), A))))
uniqueness for list of lists A	[list(i) for i in set(tuple(i) for i in A)]
in django, check if a user is in a group A	return user.groups.filter(name=A).exists()
check if a user A is in a group from list of groups B	return A.groups.filter(name__in=B).exists()
Change log level dynamically to A without restarting the application	logging.getLogger().setLevel(logging.A)
Concat each values in a tuple A to get a string	""""""""""""".join(str(i) for i in A)"
swap each pair of characters in string A	""""""""""""".join([A[x:x + 2][::-1] for x in range(0, len(A), 2)])"
save current figure to file A with resolution of 1000 dpi	plt.savefig(A, dpi=1000)
delete items from list A if the item exist in list `to_dell`	A = [[x for x in sublist if x not in to_del] for sublist in A]
find all the elements that consists value A in a list of tuples B	[item for item in B if A in item]
find all elements in a list of tuples A where the first element of each tuple equals 1	[item for item in A if item[0] == 1]
Get the index value in list A using enumerate in list comprehension	{p.id: {'id': p.id, 'position': ind} for ind, p in enumerate(A)}
how to uniqify a list of dict in python	[dict(y) for y in set(tuple(x.items()) for x in d)]
load a file A into the python console	exec(compile(open('A').read(), 'A', 'exec'))
SQLAlchemy count the number of rows in table A	rows = session.query(A).count()
Execute Shell Script from python with variable	subprocess.call(['test.sh', str(domid)])
read excel file A using pandas	dfs = pd.read_excel(A, sheetname=None)
unpack the binary data represented by the hexadecimal string A to a float	struct.unpack('d', binascii.unhexlify(A))
Get index of numpy array A with another numpy array B	A[tuple(B)]
find all possible sequences of elements in a list A	map(list, permutations(A))
sort a list A based on another sorted list B	sorted(A, key=B.index)
How to get yesterday in python	datetime.datetime.now() - datetime.timedelta(days=1)
create a dataframe A filled with zeros with indices from 0 to length of B and column names from C	A = pd.DataFrame(0, index=np.arange(len(B)), columns=C)
find the index of sub string A in B	B.find(A)
find the index of sub string A in B	B.find(A)
find the index of sub string A in string B	B.index(A)
find the index of sub string A in string B	B.index(A)
find the index of sub string A in string B	B.find(A)
find the index of sub string A in string B	B.find(A)
find the index of sub string A in string B starting from index 11	B.find(A, 11)
find the index of sub string A in string B starting from index 15	B.find(A, 15)
find the index of sub string A in string B starting from index 16	B.find(A, 16)
find the index of sub string A in string B starting from index 11 and ending at index 14	B.find(A, 11, 14)
sort list of date strings A	sorted(A, key=lambda x: datetime.datetime.strptime(x, '%m-%Y'))
Get all the sentences from a string A using regex	re.split('\\.\\s', A)
Regular expression in Python sentence extractor	re.split('\\.\\s', re.sub('\\.\\s*$', '', text))
get all characters in string A up to the fourth index	"""""""A""""""[:4]"
cut a string by delimiter A	s.rfind(A)
cut a string using delimiter A	s[:s.rfind(A)]
find a tag A whose B attribute is C in selenium	"driver.find_element_by_xpath(""//A[@B='"" + C + ""']"").click()"
append line A to file B	with open('B', 'a') as myfile:<nl>    myfile.write('A')
append line A to file B	with open('B', 'a') as f:<nl>    f.write('A')
append to file A content 'koko'	with open(A, 'ab') as f:<nl>    pass
append to file A content B	open(A, 'a+b').write(B)
split string A into tokens	print([i for i in re.split('([\\d.]+|\\W+)', A) if i])
Find all Chinese characters in string A	re.findall('[\u4e00-\u9fff]+', A)
split string A by letter B	A.split('A')
run shell command 'rm -r some.file' in the background	subprocess.Popen(['rm', '-r', 'some.file'])
convert a list of dictionaries `listofdict into a dictionary of dictionaries	dict((d['name'], d) for d in listofdict)
print current date and time in a regular format	datetime.datetime.now().strftime('%Y-%m-%d %H:%M')
print current date and time in a regular format	time.strftime('%Y-%m-%d %H:%M')
find consecutive consonants in a word `CONCENTRATION` using regex	re.findall('[bcdfghjklmnpqrstvwxyz]+', 'CONCERTATION', re.IGNORECASE)
get a list of indices of non zero elements in a list A	[i for i, e in enumerate(A) if e != 0]
get multiple integer values from a string A	map(int, re.findall('\\d+', A))
get the path of Python executable under windows	os.path.dirname(sys.executable)
move an x-axis label to the top of a plot A in matplotlib	A.xaxis.set_label_position('top')
move x-axis to the top of a plot A	A.xaxis.tick_top()
Move x-axis of the pyplot object A to the top of a plot in matplotlib	A.xaxis.set_ticks_position('top')
parse string A to DateTime object using format B	datetime.strptime(A, B)
Open image A	img = Image.open(A)<nl>img.show()
Open image A	img = Image.open('A')<nl>Img.show
terminate the script using status value 0	sys.exit(0)
abort the execution of the script using message A	sys.exit(A)
abort the execution of a python script	sys.exit()
find maximum with lookahead = 4 in a list A	[max(abs(x) for x in A[i:i + 4]) for i in range(0, len(A), 4)]
set the current working directory to A	os.chdir(A)
set the current working directory to path A	os.chdir(A)
get a list A of all the items in list B that are not of type C	A = [x for x in B if not isinstance(x, C)]
match contents of an element to A in xpath (lxml)	"tree.xpath("".//a[text()=A]"")[0].tag"
concatenate key/value pairs in dictionary A with string B into a single string	"""""""B"""""".join([(str(k) + ' ' + str(v)) for kBv in list(A.items())])"
Strip all non-ASCII characters from a unicode string, A	print(set(re.sub('[\x00-\x7f]', '', 'A')))
Get all non-ascii characters in a unicode string A	print(re.sub('[\x00-\x7f]', '', 'A'))
build a dict of key:value pairs from a string representation of a dict, A	"ast.literal_eval(""A"")"
Print string A with proper unicode representations	print(A.decode('unicode_escape'))
Normalize string A from B code to C code	print(A.encode(B).decode(C).encode(B).decode(C))
merge lists A and B into a list of tuples	zip(A, B)
merge lists A and A into a list of tuples	list(zip(A, b))
convert pandas DataFrame A to a dictionary using B field as the key	A.set_index('B').to_dict()
convert pandas dataframe A with fields B, C to dictionary	A.set_index(B)[C].to_dict()
Can I sort text by its numeric value in Python?	sorted(list(mydict.items()), key=lambda a: map(int, a[0].split('.')))
remove parentheses and text within it in string A	re.sub('\\([^)]*\\)', '', A)
Check if string A only contains letters and spaces	"""""""A"""""".replace(' ', '').isalpha()"
sum each element A in list B with element C at the same index in list D.	[(A + C) for A, C in zip(B, D)]
sort a python dictionary A by element B of the value	sorted(list(A.items()), key=lambda item: item[B][B])
How to exclude a character from a regex group?	re.compile('[^a-zA-Z0-9-]+')
get index of the biggest 2 values of a list A	sorted(list(range(len(A))), key=lambda i: A[i])[-2:]
get indexes of the largest A values from a list B using itemgetter	zip(*sorted(enumerate(B), key=operator.itemgetter(1)))[0][-A:]
get the indexes of the largest A values from a list of integers B	sorted(list(range(len(B))), key=lambda i: B[i], reverse=True)[:A]
get index of key A in dictionary B	list(B.keys()).index(A)
Print +1 using format A	print(A.format(score))
remove adjacent duplicate elements from a list A	[k for k, g in itertools.groupby(A)]
split string A based on delimiter B	"""""A"""".split(B)"
convert the string A to a list of integers	[int(x) for x in A.split(',')]
convert list of key-value tuples A into dictionary	dict(A)
save numpy array A into text file B	np.savetxt(B, A)
store the output of command A in variable B	B = subprocess.check_output(A, shell=True)
get all column name of dataframe A except for column B	A[df.columns - [B]]
get count of values in numpy array A that are between values B and C	((B < A) & (A < C)).sum()
Get day name from a datetime object	date.today().strftime('%A')
Python regular expression match whole word	re.search('\\bis\\b', your_string)
Jinja parse datetime object A to use format pattern B	{{A | B}}
Get the date object A of object B in string  format C	{{B.A.strftime(C)}}
make a flat list from list of lists A	[item for A in l for item in A]
make a flat list from list of lists A	list(itertools.chain(*A))
make a flat list from list of lists A	list(itertools.chain.from_iterable(A))
convert ascii value A to int	ord(A)
replace white spaces in string A with empty string B	re.sub('(?m)^[^\\S\\n]+', B, A)
remove white spaces from all the lines using a regular expression in string A	re.sub('(?m)^\\s+', '', A)
destruct elements of list A to variables B, C and D	B, C, D = A
split list A into a list of lists whose elements have the same first five characters	[list(v) for k, v in itertools.groupby(A, key=lambda x: x[:5])]
remove all instances of parenthesesis containing text beginning with A from string B	B = re.sub('\\(+A.*?\\) ', '', B)
skip the newline while printing A	print(A.rstrip('\n'))
get index values of pandas dataframe A as list	A.index.values.tolist()
check if list A is empty	if (not A):<nl>    pass
check if list A is empty	if (not A):<nl>    pass
check if list A is empty	if (len(A) == 0):<nl>    pass
create a list containing the indices of elements greater than 4 in list A	[i for i, v in enumerate(A) if v > 4]
reverse list A	sorted(A, reverse=True)
sort list of nested dictionaries A in reverse based on values associated with each dictionary's key 'subkey'	sorted(A, key=lambda d: d.get('key', {}).get('subkey'), reverse=True)
sort list of nested dictionaries A in reverse order of B and C	A.sort(key=lambda e: e[B][C], reverse=True)
remove decimal points in pandas data frame using round	df.round()
Get data from matplotlib plot	gca().get_lines()[n].get_xydata()
get the maximum 2 values per row in array A	A[:, -2:]
Get value for  A parameter in GET request  in Django	request.GET.get('A', '')
pretty-print ordered dictionary A	pprint(dict(list(A.items())))
Confirm urls in Django properly	url('^$', include('sms.urls')),
Configure url in django properly	url('^', include('sms.urls')),
get the tuple in list A that has the largest item in the second index	max_item = max(A, key=operator.itemgetter(1))
find tuple in list of tuples A with the largest second element	max(A, key=operator.itemgetter(1))
resample series A into 3 months bins and sum each bin	A.resample('3M', how='sum')
extract elements at indices (1, 2, 5) from a list A	[A[i] for i in (1, 2, 5)]
filter lines from a text file A which contain a word B	[line for line in open(A) if B in line]
convert a date string A to a datetime object	datetime.datetime.strptime(A, '%Y-%m-%dT%H:%M:%SZ')
reading tab-delimited csv file A with pandas on mac	pandas.read_csv(A, sep='\t', lineterminator='\r')
replace only first occurence of string A from a string B	'B'.replace('A', '?', 1)
zip file A using its basename as directory name	archive.write(A, os.path.basename(A))
create a dictionary of pairs from a list of tuples A	dict(x[1:] for x in reversed(A))
subtract elements of list A from elements of list B	[(x1 - x2) for x1, x2 in zip(A, B)]
check if string A starts with a number	A[0].isdigit()
Check if string A starts with any of the elements in list (B, C, D, E, F, G, H, I, J, K)	A.startswith((B, C, D, E, F, G, H, I, J, K))
print script's directory	print(os.path.dirname(os.path.realpath(__file__)))
split string A by the occurrences of regex pattern B	re.split(B, A)
Make a scatter plot using unpacked values of list A	plt.scatter(*zip(*A))
rearrange tuple of tuples A	tuple(zip(*A))
Get average for every three columns in A dataframe	A.groupby(np.arange(len(A.columns)) // 3, axis=1).mean()
convert a list A of ascii values to a string	""""""""""""".join(chr(i) for i in A)"
count the number of pairs in dictionary A whose value equal to B	sum(x == B for x in list(A.values()))
count the number of values in A dictionary that are predicate to function B	sum(1 for x in list(A.values()) if B(x))
convert double 0.00582811585976 to float	struct.unpack('f', struct.pack('f', 0.00582811585976))
convert datetime.date A to utc timestamp	timestamp = (A - datetime(1970, 1, 1)).total_seconds()
sort column A in panda dataframe B	B.sort('A')
Sort a data A in descending order based on the B attribute of elements using lambda function	A = sorted(A, key=lambda x: x.B, reverse=True)
