散布図に星マーカーを使用する	plt.plot(データ列x, データ列y, marker='*')
散布図の大バツマーカーを青くする	plt.scatter(データ列x, データ列y, marker='X', markerfacecolor='b')
リストとリストについての散布図に赤い下三角マーカーを描画する	plt.plot(データ列x, データ列y, marker='v', c='r')
エクセルファイルファイルからカンマ区切りのファイルを文字化けしないようにロードする	pd.read_csv('file.csv', encoding='shift_jis')
日付時刻データと日付時刻データの時間差を秒で算出する	(aDatetime - aDatetime2).total_seconds()//60
分子n、分母mの有理数を作る	fractions.Fraction(numerator=n, denominator=m)
分子n、分母mの有理数を作成する	fractions.Fraction(numerator=n, denominator=m)
option: 印を星に設定する	marker = '*'
nからいつまでも数え上げるする	itertools.count(start=n)
データフレームをグループ化しそれぞれの標準偏差を計算する	df.groupby('列A').std()
シャルトリューズ色の折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='chartreuse')
多次元データをt-SNEでパステル調に次元に削減する	sklearn.manifold.TSNE(n_components=N).fit_transform(多次元データ)
配列の列ごとの最小値	np.min(aArray, axis=0)
タプルの先頭の要素	aTuple[0]
縦棒グラフをデピンク色で描画する	plt.bar(データ列x, データ列y, color='deeppink')
折れ線グラフの印をダイアモンドにする	plt.plot(データ列x, データ列y, marker='D')
データ列の移り変わりを色付きの破線で描画する	plt.plot(データ列x, データ列y, linestyle='dashed', color='#800080')
ハローワールドとプリントする	print('Hello World')
option: 四角印を描画する	marker = 's'
箱ヒゲ図を描画し、、平均線を加える	plt.boxplot(データ列, meanline=True)
フォーマットでデータ列を日付データに変換する	pd.to_datetime(ds, format='%Y-%m-%d')
散布図をトマト色を使って描画する	plt.scatter(データ列x, データ列y, color='tomato')
リストの要素を小さい順に並べ直す	sorted(aList, reverse=True)
辞書をJSONフォーマットでファイル出力に保存する	json.dump(aDict, fout, ensure_ascii=False)
文字列中に部分文字列が含まれる	sub in s
コーンズシルクにヒストグラムの色をセットする	plt.hist(データ列, color='cornsilk')
縦棒グラフの色をトマトにする	plt.bar(データ列x, データ列y, color='tomato')
棒グラフをグレー色で描画する	plt.bar(データ列x, データ列y, color='grey')
イテラブルを累積する	itertools.accumulate(iterable, operator.mul)
棒グラフの色をパープルにする	plt.bar(データ列x, データ列y, color='purple')
データフレームをエクセルファイルファイルで保存する	df.to_excel('file.xlsx')
データ列の推移を色付きの一点鎖線でプロットする	plt.plot(データ列x, データ列y, linestyle='dashbot', color='#800080')
散布図の色をデピンクにする	plt.scatter(データ列x, データ列y, color='deeppink')
青い星マーカーを折れ線グラフに描画する	plt.plot(データ列x, データ列y, marker='*', markerfacecolor='b')
日付データが日付データと同時かどうか	aDate == aDate2
タプルを配列に変換する	np.array(iterable)
リストと数列について散布図を描画して、丸マーカーの色をrgbに設定する	plt.plot(データ列x, データ列y, marker='o', c=rgb)
option: マーカーの色をダークレッドにする	markerfacecolor = 'darkred'
縦棒グラフをスノー色で描画する	plt.bar(データ列x, データ列y, color='snow')
option: マーカーの色を変える	markerfacecolor = '#800080'
データフレームの指定したカラムはどの程度分散しているか確認する	df['列A'].var()
option: ディムグレー色を使う	color = 'dimgray'
現在が土曜日かどうか調べる	datetime.datetime.today().weekday() == 5
option: モカシンにグラフの色を設定する	color = 'moccasin'
列を累積したイテラブルを得る	itertools.accumulate(iterable, operator.mul)
option: エクセルファイルシート名を減らす	sheet_name = ['A', 'B']
アンサンブル学習を用いて回帰分析をする	sklearn.ensemble.VotingRegressor()
折れ線グラフをシエナ色で描画する	plt.plot(データ列x, データ列y, color='sienna')
集合をイミュータブルな集合に変換する	frozenset(aSet)
整数型の全要素を０で初期化した行列	np.zeros(行数, 列数, dtype=np.int)
小数点以下の表示精度を指定する	pd.set_option('precision', n)
赤い四角マーカーで散布図を描く	plt.plot(データ列x, データ列y, marker='s', c='r')
要素ひとつの組	(element,)
多次元尺度構成法を用いて淡く次元に次元削減する	sklearn.manifold.MSD(n_components=三).fit_transform(多次元データ)
数値を紫色にする	f'\033[35m{value}\033[0m'
リストが空か	len(aList) == 0
線グラフの色をディープスカイブルーに指定する	plt.plot(データ列x, データ列y, color='deepskyblue')
異なるカラムをキーとして２つのデータフレームを右ジョインする	pd.merge(df, df2, left_on='列A', right_on='列B', how='right')
n個に列を等間隔でビン分割する	pd.cut(ds, n)
option: マーカーの色をアクアにする	markerfacecolor = 'aqua'
指定した列の値で集計し、それぞれの個数を計算する	df.groupby('列A').count()
スノー色の折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='snow')
列の各値が何回出現するか見る	ds.value_counts()
配列の全要素の値を変更する	aArray[:, :] = 指定の値
データフレームの選択したカラムの欠損値をxに設定する	df[['列A', '列B']].fillna(x)
列のエポック秒を日付データにする	pd.to_datetime(df['列A'], unit='s', utc=True)
ヒストグラムの色をインディアンレッドに変更する	plt.hist(データ列, color='indianred')
リストをビン数nでビン分割して、namesのラベルをつける	pd.cut(aList, n, labels=names)
データフレームの下5行を抽出する	df.tail(5)
折れ線グラフをターコイズ色で描画する	plt.plot(データ列x, データ列y, color='turquoise')
空のヒストグラムベースの勾配ブースティング分類木を作る	model = sklearn.ensemble.HistGradientBoostingClassifier()
横棒グラフの色をパパイヤウィップにする	plt.barh(データ列x, データ列y, color='papayawhip')
ヒストグラムの色をシャルトリューズにセットする	plt.hist(データ列, color='chartreuse')
option: マーカーの色を赤にする	markerfacecolor = 'red'
指定したカラムだけデータフレームの重複を見る	df.duplicated(subset='列A')
パウダーブルー色の縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='powderblue')
集合が空でないか調べる	len(aSet) != 0
option: グラフの色をホワイトスモークに設定する	color = 'whitesmoke'
リストをn個にビン分割してnamesのラベルをつける	pd.cut(aList, n, labels=names)
キューのstart〜endの部分要素	collections.deque(itertools.islice(deq, start, end))
折れ線グラフを赤い一点鎖線で描画する	plt.plot(データ列x, データ列y, linestyle='dashbot', color='r')
折れ線グラフをフォレストグリーン色で描画する	plt.plot(データ列x, データ列y, color='forestgreen')
三整数のGCD	math.gcd(n, n2, n3)
ふたつの関係が真部分集合かどうか調べる	aSet < aSet2
インディゴ色を使って横棒グラフを描画する	plt.barh(データ列x, データ列y, color='indigo')
option: カンマを区切りで用いる	sep = ','
折れ線グラフの色をダークサーモンに設定する	plt.plot(データ列x, データ列y, color='darksalmon')
ダークサーモン色の棒グラフを描画する	plt.bar(データ列x, データ列y, color='darksalmon')
プロット描画でカーネル密度推定を使う	sns.kdeplot(x='列名', hue='カテゴリ列', data=df)
棒グラフの色をスノーにする	plt.bar(データ列x, データ列y, color='snow')
ダークレッド色のヒストグラムを描画する	plt.hist(データ列, color='darkred')
整数nがタプルのどれかか	n in aTuple
option: ティール色を使う	color = 'teal'
表示できる最大行数を増やす	pd.set_option('display.max_rows', n)
暗くパレットをグラフの描画で使う	sns.set(pallete='dark')
ヒストグラムを用いてデータ列を図示する	plt.hist(データ列)
ファイルをベース名と拡張子に分割する	os.path.splitext(filepath)
ピンクにヒストグラムの色を設定する	plt.hist(データ列, color='pink')
縦棒グラフの色をペールグリーンにする	plt.bar(データ列x, データ列y, color='palegreen')
ヒストグラムをダークグリーン色で描画する	plt.hist(データ列, color='darkgreen')
商と余りを同時に求める	divmod(x, y)
データフレームのカラムのNaNを平均値に指定する	df['列A'].fillna(df['列A'].mean())
配列とリストについて散布図を描画して、ダイアモンドマーカーの色をrgbに設定する	plt.plot(データ列x, データ列y, marker='D', c=rgb)
棒グラフをライトスレイグレー色で描画する	plt.bar(データ列x, データ列y, color='lightslategray')
option: グラフの色をブラックに設定する	color = 'black'
BOM付きとして追加できるように既存のファイルパスをオープンする]	open(filepath, mode='a', encoding='utf_8_sig')
シーケンスを文字列に変換して、部分文字列で連結する	sub.join(map(str, iterable))
日付データからn秒分減算する	aDate - datetime.timedelta(seconds=n)
アクアマリン色でヒストグラムを描画する	plt.hist(データ列, color='aquamarine')
predicateFuncがTrueとなる列の要素	itertools.takewhile(predicateFunc, iterable)
回帰分析をガウス過程で行う	model = sklearn.gaussian_process.GaussianProcessRegressor()
データシリーズの不偏標準偏差を求める	ds.std()
option: マーカーの色をホワイトスモークにする	markerfacecolor = 'whitesmoke'
折れ線グラフのバツマーカーを黒くする	plt.plot(データ列x, データ列y, marker='x', markerfacecolor='k')
散布図の大バツ印を黒色にする	plt.scatter(データ列x, データ列y, marker='X', markerfacecolor='k')
option: ディープスカイブルー色を用いる	color = 'deepskyblue'
リストの全ての要素を取り除く	aList.clear()
option: 貝殻にフォントの色を変更する	color = 'seashell'
オブジェクトが論理値型か確認する	isinstance(obj, bool)
文字列を走査し、正規表現にマッチするか確認する	re.search(pattern, s)
タン色として横棒グラフを描画する	plt.barh(データ列x, データ列y, color='tan')
散布図の色をライトシアンにする	plt.scatter(データ列x, データ列y, color='lightcyan')
option: ハニーデュー色を使う	color = 'honeydew'
左三角印で散布図を描画する	plt.scatter(データ列x, データ列y, marker='<')
新しいサポートベクター回帰モデルを作る	model = sklearn.svm.SVR(kernel='rbf', C=1e3, gamma=0.1, epsilon=0.1)
折れ線グラフをパウダーブルー色として描画する	plt.plot(データ列x, データ列y, color='powderblue')
option: 色をアクアに設定する	color = 'aqua'
横棒グラフの色をペルーにする	plt.barh(データ列x, データ列y, color='peru')
折れ線グラフをフローラルホワイト色で描画する	plt.plot(データ列x, データ列y, color='floralwhite')
折れ線グラフの大バツ印を赤くする	plt.plot(データ列x, データ列y, marker='X', markerfacecolor='r')
箱ひげ図を二つ並べて描画する	plt.boxplot([データ列, データ列])
棒グラフをチョコレート色で描画する	plt.bar(データ列x, データ列y, color='chocolate')
標準エラーを得る	sys.stderr
ミディアムオーキッド色の線グラフを描画する	plt.plot(データ列x, データ列y, color='mediumorchid')
イエローグリーン色で折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='yellowgreen')
数列とリストについて散布図を描画して、マーカーをダイアモンドに設定する	plt.plot(データ列x, データ列y, marker='D')
青い下三角印を散布図に描画する	plt.scatter(データ列x, データ列y, marker='v', markerfacecolor='b')
当てはまりの良さを求める	sklearn.metrics.r2_score(データ列, データ列2)
横棒グラフの色をスラグレーにする	plt.barh(データ列x, データ列y, color='slategray')
折り返しをオフに設定する	pd.set_option('expand_frame_repr', False)
折れ線グラフのスタイルを点線に指定する	plt.plot(データ列x, データ列y, linestyle='dotted')
グラフの中に枠なしの簡単な説明を付ける	plt.legend(frameon=False)
コーラル色で折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='coral')
棒グラフの色をスカイブルーにする	plt.bar(データ列x, データ列y, color='skyblue')
カテゴリでグループ化して、データフレームをに箱ひげ図を用いてグラフ化する	sns.boxplot(x='カテゴリ列', y='列', hue='カテゴリ列', data=df)
文字列中に非アルファベットがある	any(not c.isalpha() for c in s)
データフレームの指定したカラムのパーセンタイル	df['列A'].quantile(パーセント/100)
ファイルパスを読み込み用にオープンする]	open(filepath, mode='r')
option: 右三角マーカーを使用する	marker = '>'
棒グラフの色をタンにする	plt.bar(データ列x, データ列y, color='tan')
ピーチパフ色の棒グラフを描画する	plt.bar(データ列x, データ列y, color='peachpuff')
横棒グラフの色をrgbに変更する	plt.barh(ラベル列, データ列, color=rgb)
指定した列の値で集計し、最大値を計算する	df.groupby('列A').max()
散布図の丸マーカーの線幅を変更する	plt.scatter(データ列x, データ列y, marker='o', markeredgewidth=2.5)
折れ線グラフをディムグレー色で描画する	plt.plot(データ列x, データ列y, color='dimgrey')
折れ線グラフをナバホホワイト色を用いて描画する	plt.plot(データ列x, データ列y, color='navajowhite')
データフレームの指定したカラムのNaNを最大値に設定する	df['列A'].fillna(df['列A'].max())
棒グラフをビスク色として描画する	plt.bar(データ列x, データ列y, color='bisque')
横棒グラフをオールドレース色で描画する	plt.barh(データ列x, データ列y, color='oldlace')
表示可能な最大行数を変更する	pd.set_option('display.max_rows', n)
タプルを反転する	reversed(aTuple)
線グラフの線の種類を実線に設定する	plt.plot(データ列x, データ列y, linestyle='solid')
折れ線グラフをレベッカパープル色で描画する	plt.plot(データ列x, データ列y, color='rebeccapurple')
横棒グラフをミディアムターコイズ色を使って描画する	plt.barh(データ列x, データ列y, color='mediumturquoise')
日付時刻データにn週間を加算する	aDatetime + datetime.timedelta(weeks=n)
ヒストグラムをカラーマップを使って描画する	"plt.hist(データ列x, color=plt.get_cmap(""Spectral""))"
ロバスト回帰モデルを作る	model = sklearn.linear_model.RANSACRegressor(random_state=0)
淡いピンク色色の線グラフを描画する	plt.plot(データ列x, データ列y, color='lightpink')
データシリーズの50パーセンタイル	ds.median()
x,y,zをそれぞれn,n2,n3とする	x, y, z = n, n2, n3
データフレームの値を一度にValueMapで置き換える	df.replace(ValueMap)
リストの相関係数を計算する	scipy.stats.pearsonr(数列, 数列2)
データ列の各データが何回出現するか確認する	ds.value_counts()
データフレームの中の欠損値の合計を数える	df.isna().sum()
日付時刻データが何日か知る	aDatetime.day
データフレームの中にある文字列と文字列の合計を数える	df.isin([value, value2]).sum()
データシリーズを10000の位で四捨五入する	ds.round(-4)
データ列のパーセンタイルを可視化する	plt.boxplot(データ列)
オブジェクトはリストかタプル	isinstance(obj, (list)
データシリーズの中にいくつ欠損値があるか数える	ds.isna().sum()
縦棒グラフをダークマゼンタ色で描画する	plt.bar(データ列x, データ列y, color='darkmagenta')
横棒グラフをオレンジ色を使って描画する	plt.barh(データ列x, データ列y, color='orange')
タイムスタンプデータの時間を見る	aDatetime.time()
名前付きタプルを定義する	C = collections.namedtuple('クラス名', プロパティ名)
option: グラフの色を小麦色にする	color = 'wheat'
イテラブルをいつまでも繰り返す	itertools.cycle(iterable)
散布図をミディアムシアグリーン色を用いて描画する	plt.scatter(データ列x, データ列y, color='mediumseagreen')
ヒストグラムの色をパパイヤウィップに変更する	plt.hist(データ列, color='papayawhip')
ターコイズ色で線グラフを描画する	plt.plot(データ列x, データ列y, color='turquoise')
オブジェクトがプロパティを持つか調べる	hasattr(obj, プロパティ名)
option: グラフの色をシーグリーンに設定する	color = 'seagreen'
縦向きに二つのデータフレームを一つにする	pd.concat([df, df2], axis=0)
散布図をフクシア色として描画する	plt.scatter(データ列x, データ列y, color='fuchsia')
データフレームを表示するとき、小数点以下n桁まで表示するようにする	pd.set_option('precision', n)
option: パパイヤウィップを用いる	color = 'papayawhip'
option: 複数行に対応する	flag = re.MULTILINE
組の先頭のn要素を取り除く	aTuple[n:]
ゲインズボロ色で散布図を描画する	plt.scatter(データ列x, データ列y, color='gainsboro')
文字列の最後	s[-1]
青紫色として横棒グラフを描画する	plt.barh(データ列x, データ列y, color='violet')
ダークオレンジ色の横棒グラフを描画する	plt.barh(データ列x, データ列y, color='darkorange')
上位集合	aSet.issuperset(aSet2)
分類結果のF値を算出する	sklearn.metrics.f1_score(正解データ列, 予測データ列)
グラフにy=0の実線を付ける	plt.axhline(y=0, linestyle='solid')
配列を等量でn個にビン分割する	pd.qcut(aArray, n)
横棒グラフの色をダークターコイズにする	plt.barh(データ列x, データ列y, color='darkturquoise')
折れ線グラフの色をラベンダーブラッシュに設定する	plt.plot(データ列x, データ列y, color='lavenderblush')
列のコンビネーションを得る	itertools.combinations(iterable, n)
青紫色のヒストグラムを描画する	plt.hist(データ列, color='violet')
棒グラフの色をライトスレイグレーにする	plt.bar(データ列x, データ列y, color='lightslategrey')
データフレームをBOMを付けて保存する	df.to_csv('file.csv', encoding='utf_8_sig')
スチールブルー色の折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='steelblue')
集合が空でないか確認する	len(aSet) != 0
文字列の先頭でパターンに大文字・小文字を無視してマッチするか見る	re.match(pattern, s, flags=re.IGNORECASE)
データフレームを二つの列によってソートして、NaNを先頭にする	df.sort_values(by=['列A', '列B'], na_position='first')
ダークシアグリーン色の縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='darkseagreen')
散布図の色をシスルにする	plt.scatter(データ列x, データ列y, color='thistle')
option: 行列のデータ型を指定する	dtype = np.int16
seabornのデフォルトを適用する	sns.set()
文字列をカンマによって区切って、列挙する	s.split(',')
変数について数式の微分を行う	sympy.diff(e, z)
散布図のバツマーカーを赤色にする	plt.scatter(データ列x, データ列y, marker='x', markerfacecolor='r')
グラフにx=0の一点鎖線を付ける	plt.axvline(x=0, linestyle='dashbot')
16進数文字列をバイト列に変換する	int(s, 16).to_bytes(length=bytesize, byteorder='big')
データフレームを表示するとき、小数点以下の表示精度を指定する	pd.set_option('precision', n)
集合が空か	len(aSet) == 0
白い縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='w')
ホワイトスモーク色の折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='whitesmoke')
文字列がタプルに含まれないか確認する	element not in aTuple
散布図をコーンフラワーブルー色で描画する	plt.scatter(データ列x, データ列y, color='cornflowerblue')
ヒストグラムをライトスチールブルー色を用いて描画する	plt.hist(データ列, color='lightsteelblue')
ヒストグラムの色をブランチドアーモンドに指定する	plt.hist(データ列, color='blanchedalmond')
データシリーズのNaNを直前の値で埋める	ds.fillna(method='ffill')
ある列の値がxより大きく、yより小さいデータを抽出する	df[(x < df['列A']) & (df['列A'] < y)]
プログラムを正しく終了する	sys.exit(0)
文字のユニコード	ord(ch)
option: マーカーの色をバイオレットにする	markerfacecolor = 'violet'
option: マーカーの色を白にする	markerfacecolor = 'white'
散布図をイエローグリーン色で描画する	plt.scatter(データ列x, データ列y, color='yellowgreen')
散布図の色をミディアムブルーにする	plt.scatter(データ列x, データ列y, color='mediumblue')
アイボリー色として折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='ivory')
ミディアムオーキッド色の散布図を描画する	plt.scatter(データ列x, データ列y, color='mediumorchid')
ある列のどの値が頻出か見る	df['列A'].mode()
データフレームの欠損値を直前の値で埋める	df.fillna(method='ffill')
ダークカーキ色で散布図を描画する	plt.scatter(データ列x, データ列y, color='darkkhaki')
option: リネン色を使う	color = 'linen'
散布図の色をライトブルーにする	plt.scatter(データ列x, データ列y, color='lightblue')
フォーマットを用いてデータ列をタイムスタンプ型にする	pd.to_datetime(ds, format='%Y-%m-%d')
グラフに凡例を加える	plt.legend(['凡例A', '凡例B'])
年月日と時刻から日付時刻	datetime.datetime(年, 月, 日, 時, 分, 秒)
散布図をミスティローズ色として描画する	plt.scatter(データ列x, データ列y, color='mistyrose')
折れ線グラフのダイアモンドマーカーの大きさを変更する	plt.plot(データ列x, データ列y, marker='D', markersize=2.0)
イテラブルの長さnの順列	itertools.permutations(iterable, n)
ディムグレー色の横棒グラフを描画する	plt.barh(データ列x, データ列y, color='dimgray')
自然数の階乗を計算する	math.factorial(n)
option: マーカーを大バツに変える	marker = 'X'
ライムグリーン色の線グラフを描画する	plt.plot(データ列x, データ列y, color='limegreen')
折れ線グラフの左三角マーカーを黒くする	plt.plot(データ列x, データ列y, marker='<', markerfacecolor='k')
ライトグリーンにヒストグラムの色を設定する	plt.hist(データ列, color='lightgreen')
箱髭図をプロットし、、平均線を追加する	plt.boxplot(データ列, meanline=True)
ひとつ置きにリストを得る	aList[::2]
データフレームのあるカラムの曜日が何日目か見る	df['列A'].dt.dayofweek
横棒グラフをライトイエロー色で描画する	plt.barh(データ列x, データ列y, color='lightyellow')
option: ゲインズボロにフォントの色を設定する	color = 'gainsboro'
パールゴールデンロッド色で折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='palegoldenrod')
リストとリストについての散布図に▼マーカーを描く	plt.plot(データ列x, データ列y, marker='v')
四分位数で配列をビニングする	pd.qcut(aArray, 4)
プラットホームがWindowsか調べる	sys.platform.startswith('win32')
散布図の△マーカーの線幅を変更する	plt.scatter(データ列x, データ列y, marker='^', markeredgewidth=2.5)
赤い折れ線グラフを描画する	plt.plot(データ列x, データ列y, color='r')
線グラフをベージュ色で描画する	plt.plot(データ列x, データ列y, color='beige')
黒い右三角マーカーで散布図をプロットする	plt.plot(データ列x, データ列y, marker='>', c='k')
数値でデータフレームのあるカラムの未入力値を埋める	df['列A'].fillna(x)
棒グラフの色をローングリーンにする	plt.bar(データ列x, データ列y, color='lawngreen')
リストとリストを加える	aList + aList2
黒いバツマーカーを散布図に描画する	plt.scatter(データ列x, データ列y, marker='x', markerfacecolor='k')
ヒストグラムの色をライトコーラルにセットする	plt.hist(データ列, color='lightcoral')
組のn番目からn2番目の部分	aTuple[n:n2]
ガウス過程でクラス分類を行う	model = sklearn.gaussian_process.GaussianProcessClassifier()
散布図の色をミディアムスプリンググリーンにする	plt.scatter(データ列x, データ列y, color='mediumspringgreen')
折れ線グラフをダークターコイズ色で描画する	plt.plot(データ列x, データ列y, color='darkturquoise')
要素が集合に含まれる	element in aSet
option: グラフの色をミスティローズにセットする	color = 'mistyrose'
データフレームのあるカラムの時刻を使う	df['列A'].dt.hour
フクシア色の散布図を描画する	plt.scatter(データ列x, データ列y, color='fuchsia')
オブジェクトはリストかタプルかどうか調べる	isinstance(obj, (list)
データフレームの選択したカラムのパーセンタイル	df[['列A', '列B']].quantile(パーセント/100)
浮動小数点数を三乗する	x ** 3
データ列と配列について散布図をプロットして、下三角マーカーの色をrgbに設定する	plt.plot(データ列x, データ列y, marker='v', c=rgb)
データフレームの選択した列の文字列を欠損値に変換する	df[['列A', '列B']].replace(値, np.nan)
数列の折れ線グラフを描画し、ラベル付けする	plt.plot(データ列x, データ列y, label='ラベル')
配列の平均の標準誤差	scipy.stats.sem(配列)
スクリプトファイルと同じフォルダのファイルのパス	os.path.join(os.path.dirname(os.path.abspath(__file__)), filepath)
折れ線グラフの色をマルーンにセットする	plt.plot(データ列x, データ列y, color='maroon')
データ列の散布図として残差を描画する	sns.residplot(x=データ列, y=データ列)
イエローグリーン色を用いて散布図を描画する	plt.scatter(データ列x, データ列y, color='yellowgreen')
ガンマ関数	math.gamma(x)
option: グリーン色を使う	color = 'green'
オブジェクトのフィールドの値を設定する	setattr(obj, プロパティ名, 値)
下限指定をした配列の算術平均	scipy.stats.tmean(配列, limits=(下限, 上限), inclusive=(True, True))
ラベンダー色の横棒グラフを描画する	plt.barh(データ列x, データ列y, color='lavender')
横棒グラフの色をパレットトルコイズにする	plt.barh(データ列x, データ列y, color='paleturquoise')
year年をタイムスタンプにする	datetime.datetime(year=year, month=1, day=1)
データフレームから指定した三つの列を選ぶ	df[['列A', '列B', '列C']]
文字列を走査し正規表現に大文字・小文字を無視してマッチするか確認する	re.search(pattern, s, flags=re.IGNORECASE)
変数が0に近づく時の数式の極限値を求める	sympy.limit(e, z, 0)
散布図を赤色として描画する	plt.scatter(データ列x, データ列y, color='red')
文字列の先頭だけ大文字化する	s.capitalize()
ヒストグラムの色を青に設定する	plt.hist(データ列, color='blue')
キューの末尾にイテラブルの各値を追加する	deq.extend(iterable)
散布図の三角マーカーの線幅を変更する	plt.scatter(データ列x, データ列y, marker='^', markeredgewidth=2.5)
option: ダークサーモン色を使う	color = 'darksalmon'
ハニーデュー色で縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='honeydew')
列名を指定して2つのデータフレームを右ジョインする	pd.merge(df, df2, on='列A', how='right')
xを印字できる文字列にする	ascii(x)
ダークカーキ色でヒストグラムを描画する	plt.hist(データ列, color='darkkhaki')
散布図の右三角印の色を変える	plt.scatter(データ列x, データ列y, marker='>', markerfacecolor='#800080')
黒い四角マーカーをデータ列と配列の散布図に描画する	plt.plot(データ列x, データ列y, marker='s', c='k')
ライトゴールドロディイエロー色の縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='lightgoldenrodyellow')
データフレームをあるカラムの値によってグループ化し、要約統計量を算出する	df.groupby('列A').describe()
option: マーカーの線幅を変更する	markeredgewidth = 2.5
線グラフの色をミディアムシアグリーンに設定する	plt.plot(データ列x, データ列y, color='mediumseagreen')
文字列中のカタカナをひらがなにする	''.join([chr(ord(ch) - 96) if ('ァ' <= ch <= 'ン') else ch for ch in s])
縦棒グラフの色を濃い青にする	plt.bar(データ列x, データ列y, color='darkblue')
外れ値を除いたデータフレームのカラムの分散	scipy.stats.tvar(df['列A'], limits=(下限, 上限), inclusive=(True, True))
線グラフをパープル色で描画する	plt.plot(データ列x, データ列y, color='purple')
nがn2かどうか	n == n2
配列間のピアソンの相関係数	scipy.stats.pearsonr(配列, 配列2)
既存のファイルをSJISで追加できるようにオープンする]	open(filepath, mode='a', encoding='shift_jis')
折れ線グラフを描いて、色をカラーコードで設定する	plt.plot(データ列x, データ列y, color='#800080')
ガンマ関数を用いる	math.gamma(x)
リストと数列について散布図を描いて▼マーカーの色をrgbに変更する	plt.plot(データ列x, データ列y, marker='v', c=rgb)
データフレームのstart行目からend行目まで抽出する	df[start:end]
nを切り捨てながら半分にする	n //= 2
折れ線グラフを赤い一点鎖線を用いてプロットする	plt.plot(データ列x, データ列y, linestyle='dashbot', color='r')
データフレームを配列に変換する	df.values
バイナリ書き込み用にファイルをオープンして]fとする	f = open(filepath, mode='wb')
書き込みできるように文字列の示すエンコーディングでファイルパスをオープンする]	open(filepath, mode='w', encoding=s)
ダークオレンジ色の縦棒グラフを描画する	plt.bar(データ列x, データ列y, color='darkorange')
出力ストリームにxを文字列に変換して書き込む	f.write(str(x))
ターコイズ色の線グラフを描画する	plt.plot(データ列x, データ列y, color='turquoise')
散布図に黒い大バツマーカーを使用する	plt.plot(データ列x, データ列y, marker='X', c='k')
n2がnより大きくかつ、n3より小さい	n < n2 and n2 < n3
ミディアムスレートブルー色で横棒グラフを描画する	plt.barh(データ列x, データ列y, color='mediumslateblue')
日付時刻データををn秒後に進める	aDatetime + datetime.timedelta(seconds=n)
二つのデータフレームを横向きに合体させる	pd.merge(df, df2)
辞書をネスト化する	collections.ChainMap(aDict)
データフレームのあるカラムの欠損値を数値で補う	df['列A'].fillna(x)
option: アンティークホワイトに色を設定する	color = 'antiquewhite'
ヒストグラムを一点鎖線で描画する	plt.hist(データ列, linestyle='dashbot')
横棒グラフをパレットトルコイズ色として描画する	plt.barh(データ列x, データ列y, color='paleturquoise')
グラフで使うフォントを日本語に設定する	sns.set(font='IPAexGothic')
ヒストグラムをディープスカイブルー色で描画する	plt.hist(データ列, color='deepskyblue')
ヒストグラムをフローラルホワイト色を用いて描画する	plt.hist(データ列, color='floralwhite')
縦棒グラフの色をシスルにする	plt.bar(データ列x, データ列y, color='thistle')
散布図をグリーンイエロー色として描画する	plt.scatter(データ列x, データ列y, color='greenyellow')
データフレームのあるカラムの欠損値をメディアンに設定する	df['列A'].fillna(df['列A'].median())
横棒グラフをやわらかい青色として描画する	plt.barh(データ列x, データ列y, color='cornflowerblue')
青紫色の線グラフを描画する	plt.plot(データ列x, データ列y, color='violet')
文字列が全てアルファベットかどうか調べる	s.isalpha()
データシリーズの欠損値を最頻値で埋める	ds.fillna(ds.mode().iloc[0])
ファイルをバイナリ書き込みモードでオープンする]	open(filepath, mode='wb')
実行結果を緑色でプリントする	print(f'\033[32m{value}\033[0m')
データフレームのあるカラムのタイムゾーンを日本に指定する	df['列A'].tz_convert('Asia/Tokyo')
セットからエラーなく要素を除く	aSet.discard(element)
シーグリーンにヒストグラムの色を設定する	plt.hist(データ列, color='seagreen')
英数字が文字列内に含まれるか調べる	any(c.isalnum() for c in s)
今日をISO8601書式の文字列にする	datetime.datetime.today().isoformat()
文字列を改行で分割し、文字列リストにする	s.splitlines()
ダークスラテグレー色で棒グラフを描画する	plt.bar(データ列x, データ列y, color='darkslategray')
文字列でフォーマットしてタイムスタンプデータを文字列に変換する	"aDatetime.strftime(""%d/%m/%y"")"
指定した列の値で集計し、合計を計算する	df.groupby('列A').sum()
昇順にデータフレームを二つの列をキーにして整列して、更新する	df.sort_values(by=['列A', '列B'], ascending=True, inplace=True)
カウンタから最頻出の項目の件数	aCounter.most_common()[1]
関数の値によってデータフレームをグループ化し、記述統計量を算出する	df.groupby(関数).describe()
option: グラフの色をダークシアンに変更する	color = 'darkcyan'
データフレームの列のユニークな値の個数	df[col].nunique()
